Wavelength,Avg-1,Avg-2,Avg-3,Avg-4,Avg-5,Avg-6,Avg-6-2,Avg-7,Avg-8,Avg-9,Avg-10,Avg-10-2,Avg-11,Avg-11-2,Avg-12,Avg-13,Avg-14,Avg-15,Avg-16,Avg-17,Avg-18,Avg-19,Avg-20,Avg-21,Avg-22,Avg-23,Avg-24,Avg-25,Avg-26,Avg-27,Avg-28,Avg-29,Avg-30,Avg-31,Avg-32,Avg-33,Avg-34,Avg-35,Avg-36,Avg-37,Avg-38,Avg-39,Avg-40,Avg-41,Avg-42,Avg-43,Avg-44,Avg-45,Avg-46,Avg-47,Avg-48,Avg-49,Avg-50,Avg-51,Avg-52,Avg-53,Avg-54,Avg-55,Avg-56,Avg-57,Avg-58,Avg-59,Avg-60,Avg-61,Avg-62,Avg-63,Avg-64,Avg-65
660,0.543950279553731,0.458731234073639,0.323289394378662,0.256338973840078,0.187488113840421,0.449082434177399,0.633190890153249,0.46345184246699,0.31154336531957,0.30601222316424,0.311105360587438,0.206131423513095,0.821812351544698,0.696294208367665,0.450418025255203,0.38134620587031,0.275888035694758,0.203050484259923,1.08269794782003,0.425189236799876,0.424598524967829,0.292991648117701,0.223265474041303,0.959727923075358,0.48376652598381,0.404233594735464,0.265621036291123,0.184192776679993,0.843927582105001,0.443697472413381,0.368542850017548,0.27632083495458,0.159413749972979,0.930936217308044,0.318660577138265,0.427135070164998,0.272882342338562,0.146865199009577,1.15718273321788,0.453398207823435,0.432117263476054,0.271965583165487,0.16807696223259,0.887381156285604,0.430266181627909,0.431308130423228,0.296068102121353,0.163567955295245,0.879565993944804,0.444688757260641,0.406832665205002,0.266752282778422,0.173649574319522,0.918255170186361,0.557944615681966,0.430996278921763,0.269987612962723,0.196650365988414,0.826280693213145,0.475742469231288,0.407426496346791,0.309300283590952,0.161399126052857,0.822713593641917,0.421675304571787,0.434344778458277,0.285816828409831,0.16307458281517
661,0.543815831343333,0.458830724159877,0.323156535625458,0.256268739700318,0.187388375401497,0.448246022065481,0.632524947325389,0.463219672441483,0.311346769332886,0.305769234895706,0.31128978729248,0.20616859694322,0.821505864461263,0.69635816415151,0.450328459342321,0.381319562594096,0.2757967710495,0.203372746706009,1.08262685934702,0.425424069166183,0.424825916687647,0.293121516704559,0.223349928855896,0.959851920604706,0.483885854482651,0.404370288054148,0.265881468852361,0.184173802534739,0.844075858592987,0.443677465120951,0.368801802396774,0.276351620753606,0.159359082579613,0.930823405583699,0.318804601828257,0.427507241566976,0.272785435120265,0.147096867362658,1.15721352895101,0.453518887360891,0.432031402985255,0.271780729293823,0.168311009804408,0.887676894664764,0.430539309978485,0.431104669968287,0.296361456314723,0.163488606611888,0.879514753818512,0.444917758305867,0.407050122817358,0.266810069481532,0.17363008360068,0.918259143829346,0.558005054791768,0.431014209985733,0.270114789406459,0.196714321772257,0.826131244500478,0.475945293903351,0.407746732234955,0.309637983640035,0.161478991309802,0.822565138339996,0.421687871217728,0.434158811966578,0.285790840784709,0.16325884560744
662,0.543714125951131,0.458643903334936,0.322830190261205,0.256257474422455,0.187455346186956,0.44774587949117,0.632001340389252,0.462989409764608,0.311367402474085,0.305850346883138,0.311267515023549,0.206344768404961,0.821628987789154,0.696389377117157,0.450349986553192,0.381152172883352,0.275891353686651,0.204226141174635,1.08256868521372,0.425778478384018,0.424773097038269,0.293200343847275,0.223547026515007,0.960104823112488,0.48401074608167,0.404470374186834,0.266085356473923,0.184089625875155,0.844297528266907,0.443556934595108,0.369053582350413,0.27642681201299,0.159222880999247,0.930816213289897,0.318858553965886,0.427758723497391,0.272870818773905,0.147293547789256,1.15684779485067,0.453583836555481,0.431930969158808,0.271629263957341,0.168639997641246,0.887964328130086,0.430966297785441,0.430905550718307,0.296677807966868,0.163376241922378,0.87937476237615,0.445175637801488,0.407232761383057,0.266756703456243,0.17351537446181,0.918117423852285,0.557891090710958,0.430921892325083,0.270048886537552,0.196657607952754,0.826231280962626,0.476228882869085,0.408001720905304,0.309686521689097,0.16135195394357,0.822334746519724,0.42185393969218,0.434002121289571,0.285667488972346,0.163240939378739
663,0.543581505616506,0.458622753620148,0.323150604963302,0.256720383961995,0.187251244982084,0.447259624799092,0.631556133429209,0.462990403175354,0.311505059401194,0.306098788976669,0.310818334420522,0.20630922416846,0.821834882100423,0.696383754412333,0.450460265080134,0.38102799654007,0.276071757078171,0.203857829173406,1.08267839749654,0.426231553157171,0.424504667520523,0.293141941229502,0.22361779709657,0.960252602895101,0.484322379032771,0.404631366332372,0.266018917163213,0.184110795458158,0.844598134358724,0.443164736032486,0.369067450364431,0.276362230380376,0.159271066387494,0.930516322453817,0.318551987409592,0.427919536828995,0.272855112950007,0.147311339775721,1.1566199461619,0.453379680713018,0.432060758272807,0.271649122238159,0.168671975533168,0.887916763623556,0.431085387865702,0.431008915106455,0.296453813711802,0.163522447148959,0.879068414370219,0.445053279399872,0.407019555568695,0.266977488994598,0.173622086644173,0.918082853158315,0.557786246140798,0.431079824765523,0.270188679297765,0.196617126464844,0.826653341452281,0.476352294286092,0.407978345950445,0.309429337580999,0.161329870422681,0.822126964728038,0.421980768442154,0.434121469656626,0.285773287216822,0.163094386458397
664,0.543458183606466,0.458771854639053,0.323486854632695,0.256939192612966,0.18723963201046,0.446638494729996,0.631001214186351,0.462606132030487,0.311278094847997,0.305928667386373,0.310312628746033,0.206257944305738,0.821592589219411,0.696436941623688,0.450468639532725,0.381260991096496,0.276397486527761,0.20365264515082,1.08273490269979,0.426314473152161,0.424728095531464,0.29317569732666,0.223526726166407,0.960212131341299,0.484363734722137,0.404665112495422,0.266167600949605,0.1841751486063,0.844595432281494,0.443134437004725,0.369298617045085,0.276368200778961,0.159291669726372,0.930510739485423,0.318478335936864,0.427925676107407,0.27309779326121,0.147335767745972,1.15651567776998,0.453449130058289,0.43216265241305,0.271438390016556,0.168801352381706,0.887699723243713,0.431062360604604,0.431083709001541,0.296481102705002,0.163688992460569,0.879191180070241,0.445166309674581,0.40706060330073,0.267295221487681,0.173718949158986,0.91823156674703,0.557891964912415,0.431168069442113,0.270394573609034,0.196644812822342,0.826885879039764,0.476305782794952,0.408156623442968,0.309712668259939,0.161373709638913,0.822093109289805,0.42214568456014,0.434520721435547,0.286003510157267,0.16322781642278
665,0.543369193871816,0.458921154340109,0.323692917823792,0.257034500439962,0.187261780103048,0.44600643714269,0.63043483098348,0.462040732304255,0.310906062523524,0.305603802204132,0.31010831395785,0.206302424271901,0.821151793003082,0.696636915206909,0.45038382212321,0.38160972793897,0.276653250058492,0.203511824210485,1.08270200093587,0.426118234793345,0.4250494937102,0.293192764123281,0.223634406924248,0.959971725940704,0.484204103549321,0.404577056566874,0.266318807999293,0.184339130918185,0.844426333904266,0.443442692359289,0.369523465633392,0.276369760433833,0.159413680434227,0.930645863215128,0.318681796391805,0.427927017211914,0.273331522941589,0.147330115238826,1.15643926461538,0.453730175892512,0.432347764571508,0.271280030409495,0.168968955675761,0.887359698613485,0.43115750948588,0.431176751852036,0.296610156695048,0.163738623261452,0.879625419775645,0.4454552034537,0.407270818948746,0.26753498117129,0.173718432585398,0.918234984079997,0.558072666327159,0.431323260068893,0.270575513442357,0.196710521976153,0.826831976572672,0.476223111152649,0.408281346162161,0.309966892004013,0.161442995071411,0.822050472100576,0.422293762365977,0.43474535147349,0.28615332643191,0.163515786329905
666,0.543337682882945,0.45896910627683,0.323790371417999,0.257191191116969,0.187187661727269,0.445562203725179,0.629894812901815,0.461621731519699,0.310724159081777,0.305468161900838,0.31030089656512,0.206435367465019,0.820934057235718,0.696919560432434,0.450347314278285,0.381788730621338,0.276709606250127,0.203259776035944,1.08263218402862,0.425888260205587,0.42508535583814,0.293072074651718,0.224090541402499,0.959590534369151,0.48406304915746,0.404449343681335,0.266221563021342,0.18458050986131,0.844309210777282,0.443842142820358,0.369527598222097,0.276312202215194,0.159666309754054,0.930644551912944,0.319004913171132,0.428014695644379,0.273297786712647,0.14725269873937,1.1563766002655,0.454004198312759,0.432654152313868,0.271432091792424,0.169030850132306,0.886984626452128,0.431524435679118,0.431361476580302,0.296571383873622,0.163649131854375,0.880096515019735,0.445702453454335,0.407422264417013,0.267596751451492,0.17365717391173,0.917845408121745,0.558141986529032,0.431610683600108,0.270662347475688,0.196770305434863,0.826577921708425,0.47626875837644,0.408134798208872,0.309677451848984,0.161495923995972,0.821776886781057,0.422401289145152,0.434542149305344,0.286129673322042,0.163692007462184
667,0.543431878089905,0.459220240513484,0.323965748151143,0.257118582725525,0.187477881709734,0.445545206467311,0.628963490327199,0.461410731077194,0.310860395431518,0.305400103330612,0.31028746565183,0.206321179866791,0.821259438991546,0.696797768274943,0.450779139995575,0.381815403699875,0.276917328437169,0.203598896662394,1.08269556363424,0.425858934720357,0.425354421138763,0.292877445618311,0.224094753464063,0.959239006042481,0.484173625707626,0.404421895742417,0.266006886959076,0.184551785389582,0.844276666641235,0.443974216779073,0.369659205277761,0.276425868272781,0.15951381623745,0.930420438448588,0.319151967763901,0.427951236565908,0.273215919733048,0.147170409560204,1.15669763088226,0.454056044419607,0.432629615068436,0.271569649378459,0.168874631325404,0.886877099672953,0.431934783856074,0.431532581647237,0.296414087216059,0.163667673865954,0.880508184432983,0.445728063583374,0.407446930805842,0.26759531100591,0.173857847849528,0.917312800884247,0.558018942674001,0.431545039017995,0.2706105808417,0.196824848651886,0.826393842697144,0.47657960653305,0.408192942539851,0.309611211220423,0.161524832248688,0.821125249067942,0.422642002503077,0.434621542692184,0.286286969979604,0.163452158371607
668,0.543295701344808,0.459284335374832,0.324050068855286,0.257000585397085,0.18760081132253,0.445311387379964,0.628136694431305,0.46114319562912,0.310968220233917,0.305392811695735,0.309891998767853,0.206316446264585,0.821479876836141,0.696389118830363,0.45101993282636,0.381984074910482,0.276892006397248,0.20392020046711,1.08279915650686,0.425848335027695,0.425835231939952,0.292940358320872,0.224081004659335,0.958888411521911,0.4844824274381,0.40451634923617,0.266041616598765,0.184568747878075,0.844301660855611,0.44392000635465,0.369632244110108,0.276521066824595,0.159400592247645,0.930114885171255,0.319155047337214,0.427746385335922,0.273165355126063,0.147428994377454,1.15701178709666,0.454211920499802,0.432485421498616,0.271681686242422,0.16901983320713,0.886679828166962,0.432240595420202,0.43157622218132,0.296524663766225,0.163684844970703,0.880484978357951,0.445784101883571,0.407328943411509,0.26768692334493,0.174028386672338,0.917117953300476,0.558045566082001,0.431400835514069,0.270691275596619,0.196827272574107,0.826153337955475,0.476970275243123,0.408045699199041,0.309471895297368,0.161443521579107,0.820877075195313,0.422773947318395,0.434598753849665,0.286221365133921,0.163530190785726
669,0.543042600154877,0.459201365709305,0.324018398920695,0.256988922754923,0.187474186221759,0.444895108540853,0.62743890285492,0.460845629374186,0.310942679643631,0.305448283751806,0.309348165988922,0.206433748205503,0.821478565533956,0.69595601161321,0.450953274965286,0.382148822148641,0.276695360740026,0.204036633173625,1.08289039134979,0.425858487685521,0.426247070233027,0.293242295583089,0.224171976248423,0.958598812421163,0.484872301419576,0.404709825913111,0.266242663065592,0.1846447934707,0.84432448943456,0.44396232565244,0.369542042414347,0.276602923870087,0.159437264005343,0.92998347679774,0.31916011373202,0.427563637495041,0.273226012786229,0.147787416974703,1.15723435084025,0.454307983318965,0.432502309481303,0.271751364072164,0.169313887755076,0.886376599470774,0.432290285825729,0.431486348311106,0.296892325083415,0.163688987493515,0.880103826522828,0.445958167314529,0.40720201532046,0.267834226290385,0.17412543296814,0.917248109976451,0.558191418647766,0.431401282548904,0.270860066016515,0.196850498517354,0.825935880343119,0.477287669976552,0.407971799373627,0.309462835391362,0.161380464831988,0.821030755837758,0.422799348831177,0.434510697921117,0.286166071891785,0.163840437928835
670,0.54301651318868,0.459265202283859,0.323960214853287,0.257154136896134,0.187307506799698,0.444676836331685,0.626650114854177,0.460672934850057,0.31085001428922,0.305565396944682,0.309073746204376,0.206492970387141,0.821473220984141,0.695793549219767,0.450819790363312,0.381972382465998,0.276639709870021,0.204029897848765,1.08291073640188,0.426004230976105,0.426234354575475,0.293525656064351,0.224309653043747,0.958461225032807,0.485165774822235,0.404939492543538,0.266257951656978,0.184624662001928,0.844258844852448,0.444390485684077,0.36967330177625,0.276759952306747,0.159509460131327,0.930293520291646,0.319333791732788,0.427625854810079,0.273432751496633,0.147725611925125,1.1574406226476,0.453978985548019,0.432895749807358,0.271785934766134,0.169252639015516,0.88615483045578,0.432030240694682,0.431361128886541,0.297248740990957,0.163725351293882,0.879744430383047,0.446185747782389,0.407260020573934,0.26788255572319,0.174235746264458,0.91735581556956,0.558208207289378,0.431663115819295,0.270893394947052,0.197026660044988,0.825903117656708,0.477402538061142,0.408513138691584,0.30994920929273,0.161551669239998,0.821087062358856,0.42286949356397,0.43459615111351,0.286612768967947,0.163858955105146
671,0.542808552583059,0.459509412447611,0.324148346980413,0.256991416215897,0.187193696697553,0.444064597288767,0.626180787881215,0.460144231716792,0.310830454031626,0.305680890878042,0.308463782072067,0.20663279791673,0.821485062440237,0.695579707622528,0.45076530178388,0.382021506627401,0.276618222395579,0.203918511668841,1.08249461650848,0.426404674847921,0.426352232694626,0.293546388546626,0.224604398012161,0.958350777626038,0.485101372003555,0.405108610788981,0.266022771596909,0.18459531168143,0.84396896759669,0.444356679916382,0.369795650243759,0.276657243569692,0.159432371457418,0.930837392807007,0.319297273953756,0.427754561106364,0.273457676172256,0.147737811009089,1.1572915315628,0.453907648722331,0.432890405257543,0.271987229585647,0.169199844201406,0.8859703540802,0.432179470856984,0.431523750225703,0.297495106856028,0.163786063591639,0.879665076732636,0.446041325728099,0.407334893941879,0.267800082763036,0.174141938487689,0.917192220687866,0.558120628197988,0.431629657745361,0.270836889743805,0.19737121462822,0.825791915257772,0.477202991644541,0.408576587835948,0.309952179590861,0.161728516221047,0.820872604846954,0.423030694325765,0.434488753477733,0.28664031624794,0.164066076278687
672,0.542520920435588,0.459618012110392,0.324243466059367,0.257089992364248,0.187361677487691,0.443314562241236,0.625571707884471,0.459874212741852,0.310706257820129,0.305655052264531,0.308389703432719,0.206751157840093,0.821413258711497,0.695275088151296,0.450830976168315,0.382110228141149,0.276726673046748,0.203639258941015,1.0822749932607,0.426553616921107,0.426428824663162,0.293601373831431,0.22484265267849,0.958342254161835,0.484843820333481,0.40522034962972,0.266072789827982,0.184684207042058,0.84367565313975,0.444126168886821,0.369801600774129,0.276780078808466,0.159476692477862,0.931151886781057,0.319314291079839,0.427898188432058,0.273663679758708,0.147774885098139,1.1573303937912,0.45388991634051,0.432811290025711,0.272079279025396,0.169195458292961,0.886011481285095,0.432350685199102,0.431758234898249,0.297559489806493,0.163954849044482,0.87976348400116,0.445819626251857,0.407450417677561,0.267843723297119,0.174084424972534,0.916895349820455,0.558161795139313,0.431659003098806,0.270973841349284,0.197361742456754,0.82566104332606,0.476937661568324,0.408557037512462,0.30980122089386,0.161633471647898,0.820548673470815,0.423108379046122,0.434302310148875,0.286649425824483,0.164151519536972
673,0.542316218217214,0.459482828776041,0.324149986108144,0.257558971643448,0.187751397490501,0.442684282859166,0.624638934930166,0.460009078184764,0.3105115989844,0.305510312318802,0.308849185705185,0.206765756011009,0.821268856525422,0.694959878921509,0.450970143079758,0.382123370965322,0.276940256357193,0.203449035684268,1.0824419260025,0.426307221253713,0.426417410373688,0.29371773203214,0.224925642212232,0.958511650562286,0.484604517618815,0.40528870622317,0.266463299592336,0.184855068723361,0.843563318252564,0.443997929493586,0.369668503602346,0.277255247036616,0.159643868605296,0.931081811587016,0.319499711195628,0.427994877099991,0.274115055799484,0.147773305575053,1.15765464305877,0.453861176967621,0.432858655850093,0.27206880847613,0.169220154484113,0.886279781659444,0.432346860567729,0.4319941898187,0.297514041264852,0.164215579628944,0.879832625389099,0.445688058932622,0.407635082801183,0.268024057149887,0.174170886476835,0.916637480258942,0.558437387148539,0.431898216406504,0.27127409974734,0.197013328472773,0.825520773728689,0.476842472950618,0.408722768227259,0.309768050909042,0.161396900812785,0.820224543412527,0.423067897558212,0.434236824512482,0.286829223235448,0.164020026723544
674,0.542359491189321,0.459399243195852,0.324294596910477,0.257506897052129,0.18782972296079,0.442274292310079,0.623799860477447,0.459723860025406,0.310706943273544,0.305548201004664,0.308104068040848,0.206667234500249,0.821282505989075,0.694846669832865,0.451025903224945,0.382223129272461,0.277008980512619,0.204209794600805,1.08226295312246,0.426216433445613,0.42663648724556,0.293335119883219,0.225004598498345,0.958916246891022,0.484558939933777,0.405314415693283,0.266333947579066,0.184783533215523,0.843685209751129,0.444093416134516,0.369460145632426,0.277482171853383,0.159380798538526,0.930996119976044,0.319613476594289,0.427939146757126,0.274260729551315,0.147748122612635,1.1574577887853,0.454178154468536,0.432792127132416,0.272541016340256,0.16921766102314,0.886444807052612,0.432525902986527,0.432543327411016,0.297645568847656,0.164383068680763,0.879564980665843,0.445446372032166,0.407901287078857,0.267884572347005,0.174205213785171,0.916556278864543,0.558828095595042,0.431959023078283,0.271149178345998,0.197333653767904,0.82522581020991,0.477071970701218,0.408838738997777,0.309757937987645,0.161839008331299,0.819834927717845,0.423154751459758,0.434544463952382,0.286748260259628,0.164079020420711
675,0.542382737000783,0.459319442510605,0.324448039134343,0.25747279326121,0.187763154506683,0.44168558716774,0.623146295547485,0.459323932727178,0.310681154330571,0.30543327331543,0.307876229286194,0.206538990139961,0.821127911408742,0.69486939907074,0.451137036085129,0.38214514652888,0.277037521203359,0.203895295659701,1.08219559987386,0.426236559947332,0.42660982410113,0.293418178955714,0.224965040882429,0.959160149097443,0.484870870908101,0.405408124128977,0.266500214735667,0.184990252057711,0.843948086102804,0.444157361984253,0.369697670141856,0.277444730202357,0.159479876359304,0.931091646353404,0.319393982489904,0.427844355503718,0.274210015932719,0.147806803385417,1.1572949886322,0.454475005467733,0.432832668224971,0.272680083910624,0.169270664453507,0.88654633363088,0.432498087485631,0.432670185963313,0.297762443621953,0.164414639274279,0.879639665285746,0.445275415976842,0.40796975294749,0.267874787251155,0.17420424024264,0.916453103224437,0.558855911095937,0.432116717100144,0.270991663138072,0.19731113811334,0.825036466121673,0.477182626724243,0.408772855997086,0.309703598419825,0.161948358019193,0.819489479064941,0.423076222340266,0.434830754995346,0.286766469478607,0.164005359013875
676,0.542414426803589,0.459284375111262,0.324522435665131,0.257522920767466,0.187667931119601,0.44094372789065,0.62265940507253,0.458940654993057,0.310558746258418,0.305387804905574,0.30790451169014,0.206452225645383,0.820827603340149,0.695076445738475,0.451263576745987,0.382064531246821,0.277025103569031,0.203261420130729,1.08237822850545,0.426486174265544,0.426356375217438,0.29376745223999,0.224914247790973,0.959285040696462,0.485367953777313,0.405517429113388,0.266845434904098,0.185334379474322,0.844280103842417,0.444412628809611,0.369977394739787,0.277341385682424,0.159788275758426,0.931203822294871,0.319316188494364,0.427736381689707,0.274188965559006,0.14787894487381,1.15714120864868,0.454602032899857,0.432988345623017,0.272534191608429,0.169360443949699,0.886583248774211,0.432236621777217,0.432430326938629,0.297846436500549,0.164380262295405,0.879864752292633,0.445342630147934,0.4079403479894,0.268015553553899,0.17428898314635,0.916423559188843,0.558797657489777,0.432340612014135,0.270904580752055,0.197155137856801,0.825039784113566,0.477300594250361,0.408673862616221,0.30972108244896,0.161904548605283,0.819304724534353,0.422963331143061,0.435088217258454,0.286867479483286,0.163972705602646
677,0.542546133200327,0.459355841080348,0.324471632639567,0.257582575082779,0.187659566601117,0.440267542997996,0.622172097365062,0.45866255958875,0.31058144569397,0.305643647909164,0.307578434546788,0.206447015206019,0.820576469103495,0.695392270882924,0.451345264911652,0.382216880718867,0.277016351620356,0.203497245907784,1.08275981744131,0.426962236563365,0.426123728354772,0.293883939584096,0.224980885783831,0.959409455458323,0.4857603708903,0.405577063560486,0.266999969879786,0.185497040549914,0.844559331734975,0.445016652345657,0.369828701019287,0.277388870716095,0.159925843278567,0.931096176306407,0.31976838906606,0.427655965089798,0.274363319079081,0.147862623135249,1.15690795580546,0.454587350289027,0.433204174041748,0.272411853075028,0.169429088632266,0.886602918306987,0.4319187104702,0.432135552167893,0.297899762789408,0.164372662703196,0.879844129085541,0.445700277884801,0.407996634642283,0.268153558174769,0.174511676033338,0.916533271471659,0.558995028336843,0.432546814282735,0.270863503217697,0.197270517547925,0.82516352335612,0.477610329786937,0.408723344405492,0.309907376766205,0.162092889348666,0.819322208563487,0.42300874988238,0.435357918341954,0.286919424931208,0.164169276754061
678,0.542706628640493,0.459615816672643,0.324234475692113,0.257575978835424,0.187863116463025,0.440057824055354,0.621127804120382,0.458545704682668,0.310413837432862,0.305696586767833,0.307680696249008,0.206473514437675,0.820795098940531,0.695082426071167,0.45148758093516,0.382473081350327,0.277390211820603,0.203512673576673,1.08296024799347,0.427071322997411,0.426366478204727,0.293705503145854,0.225099697709084,0.959301729996999,0.485853056112925,0.405714184045792,0.266809304555257,0.185355330506961,0.844418903191884,0.445235629876455,0.369912316401799,0.277466714382172,0.159920612970988,0.930806775887807,0.319698601961136,0.427820603052775,0.274407039086024,0.147769525647163,1.15705072879791,0.45491557319959,0.433472593625386,0.272417366504669,0.169377371668816,0.886885186036428,0.432024776935577,0.431895842154821,0.297778656085332,0.16435348490874,0.879600048065185,0.445968359708786,0.408104499181112,0.267996380726496,0.174458796779315,0.916296223799387,0.558902482191722,0.43285475174586,0.270649045705795,0.197144051392873,0.824900507926941,0.477716048558553,0.408778498570125,0.309996356566747,0.162043963869413,0.819289724032084,0.423049410184225,0.435316036144892,0.286824405193329,0.164169644316037
679,0.542928198973338,0.459868560234706,0.324060827493668,0.257686962683995,0.188011070092519,0.439755936463674,0.62013167142868,0.458563774824142,0.310280988613764,0.305779109398524,0.307288497686386,0.206449091434479,0.820939540863037,0.694869975248973,0.451586057742437,0.382664521535238,0.277624100446701,0.203384632865588,1.08286225795746,0.426882694164912,0.42676438887914,0.293699433406194,0.225069284439087,0.959059874216715,0.485677301883697,0.405902196963628,0.266807277997335,0.185346121589343,0.844323833783468,0.445136457681656,0.36984998981158,0.277569512526194,0.160046517848969,0.930598040421804,0.31940511862437,0.428095916906993,0.27446440855662,0.147827217976252,1.15690223375956,0.45506826043129,0.433786471684774,0.27259420355161,0.169504781564077,0.887001792589823,0.4322809278965,0.432072659333547,0.2976420323054,0.164486159880956,0.879382828871409,0.446262786785761,0.408087035020193,0.267960339784622,0.174469018975894,0.916144867738088,0.55871703227361,0.433126270771027,0.270654569069545,0.197176809112231,0.824970920880636,0.477738797664643,0.40893637140592,0.31021973490715,0.162091419100761,0.819254438082377,0.423164427280426,0.435246010621389,0.286753346522649,0.164150506258011
680,0.543100833892822,0.459997594356537,0.324054380257924,0.257900844017665,0.188030083974202,0.439211895068487,0.619445164998372,0.458476891120275,0.310216168562571,0.305840442577998,0.306626905997594,0.206391245126724,0.82093624273936,0.694989164670308,0.451671481132507,0.382750312487284,0.277621895074844,0.203391636411349,1.08260762691498,0.426634242137273,0.427124510208766,0.293891310691834,0.224926203489304,0.958840429782867,0.48543976744016,0.406021287043889,0.267010668913524,0.185425758361816,0.844306528568268,0.44494907061259,0.369700402021408,0.277671655019124,0.160164281725884,0.930666128794352,0.319160799185435,0.42829367518425,0.274563709894816,0.148032635450363,1.15642686684926,0.454958478609721,0.434051285187403,0.272880961497625,0.169781486193339,0.886858900388082,0.432485630114873,0.432500779628754,0.297640105088552,0.164721459150315,0.879225413004557,0.446514298518499,0.408005833625794,0.268033941586812,0.174588625629743,0.916203220685323,0.558626075585683,0.433288554350535,0.270908375581105,0.197401285171509,0.825314164161682,0.477762291828791,0.409124871095021,0.310495018959045,0.162227983276049,0.819251537322998,0.423422336578369,0.435279319683711,0.286747564872106,0.164243161678314
681,0.543014546235403,0.459980100393295,0.32417032122612,0.258028040329615,0.188033824165662,0.438657025496165,0.618972063064575,0.457928657531738,0.310085544983546,0.305615981419881,0.306807269652684,0.20639032125473,0.821090797583262,0.695180257161458,0.45188174645106,0.382804135481517,0.277665555477143,0.203877672553063,1.08252783616384,0.426660537719727,0.427389274040858,0.293927242358526,0.224897598226865,0.95881990591685,0.485456824302673,0.405905852715174,0.266999880472819,0.185171470046043,0.844044963518778,0.444987306992213,0.369888703028361,0.277720123529434,0.159836873412132,0.931100070476532,0.31916344165802,0.428224136432012,0.274620393911998,0.148169840375582,1.15613508224487,0.45488499601682,0.434112290541331,0.273121724526087,0.16988701124986,0.886671006679535,0.432533552249273,0.432596296072006,0.297884583473206,0.164835184812546,0.87896720568339,0.44652259349823,0.408112982908885,0.267857829729716,0.174611161152522,0.91629821062088,0.55875966946284,0.433345556259155,0.271113604307175,0.197520931561788,0.825213392575582,0.477822254101435,0.40914394458135,0.310491661230723,0.162162701288859,0.819293936093648,0.423852016528447,0.435391863187154,0.286736607551574,0.164492145180702
682,0.542842547098795,0.459930260976155,0.324245830376943,0.258006632328033,0.188156699140867,0.438154389460882,0.61839614311854,0.457544644673665,0.310036698977152,0.305652538935344,0.306270311276118,0.206261153022448,0.820641120274862,0.694943428039551,0.452106436093648,0.382842580477397,0.277617633342743,0.203904663523038,1.08246755599976,0.426809072494507,0.427484750747681,0.293924868106842,0.224795366326968,0.958846231301625,0.485504567623139,0.405859222014745,0.267021020253499,0.185095225771268,0.84402479728063,0.444944510857264,0.370172907908757,0.277487844228744,0.159728159507116,0.931533257166545,0.319373865922292,0.428202599287033,0.274529010057449,0.147954295078914,1.15582438309987,0.454738289117813,0.434062749147415,0.273066987593969,0.169643859068553,0.886467536290486,0.432426224152247,0.432576934496562,0.298264801502228,0.164883787433306,0.878556052843729,0.446772406498591,0.408305088678996,0.26784814397494,0.174769401550293,0.916359444459279,0.558846751848857,0.433474024136861,0.271244039138158,0.197554876406988,0.825013657410939,0.477907409270605,0.409212390581767,0.31054029862086,0.162176777919133,0.819377402464549,0.424169808626175,0.435516685247421,0.286819438139598,0.164485350251198
683,0.542613387107849,0.460111220677694,0.324489464362463,0.257946242888768,0.188334325949351,0.437660763661067,0.617713391780853,0.457203725973765,0.309906889994939,0.305775304635366,0.305726756652196,0.206131219863892,0.820214788118998,0.69449383020401,0.45229039589564,0.382904529571533,0.277595818042755,0.20364877084891,1.08230988184611,0.426969091097514,0.42739059527715,0.293834646542867,0.224843258659045,0.959008435408274,0.485618939002355,0.405763338009516,0.267053802808126,0.185304433107376,0.844109753767649,0.444969515005747,0.37050923705101,0.27739875515302,0.159913212060928,0.931563178698222,0.319547593593598,0.428082386652629,0.274640033642451,0.147912417848905,1.15553609530131,0.454614082972209,0.433808108170827,0.273029724756877,0.169524803757668,0.886352837085724,0.432359794775645,0.432514568169912,0.298370083173116,0.164884234468142,0.878105660279592,0.446878035863241,0.408355851968129,0.267953594525655,0.174845288197199,0.916191895802816,0.558791677157084,0.433502356211344,0.271300266186396,0.197601447502772,0.824717044830322,0.478156457344691,0.409141550461451,0.310412545998891,0.162265300750732,0.8192551334699,0.424247235059738,0.435757170120875,0.287041296561559,0.164442410071691
